,0
14059,OT_ENSG00000255169
14060,OT_ENSG00000257096
14061,OT_ENSG00000258568
14062,OT_ENSG00000258695
14063,OT_ENSG00000258886
14064,OT_ENSG00000259157
14065,OT_ENSG00000260163
14066,OT_ENSG00000261045
14067,OT_ENSG00000261403
14068,OT_ENSG00000261481
14069,OT_ENSG00000262456
14070,OT_ENSG00000262974
14071,OT_ENSG00000264090
14072,OT_ENSG00000264880
14073,OT_ENSG00000266893
14074,OT_ENSG00000266928
14075,OT_ENSG00000267129
14076,OT_ENSG00000267218
14077,OT_ENSG00000269678
14078,OT_ENSG00000270258
14079,OT_ENSG00000270631
14080,OT_ENSG00000271123
14081,OT_ENSG00000271356
14082,OT_ENSG00000271565
14083,OT_ENSG00000272181
14084,OT_ENSG00000272362
14085,OT_ENSG00000272588
14086,OT_ENSG00000273219
14087,OT_ENSG00000273945
14088,OT_ENSG00000274280
14089,OT_ENSG00000274447
14090,OT_ENSG00000274612
14091,OT_ENSG00000275127
14092,OT_ENSG00000276102
14093,OT_ENSG00000276931
14094,OT_ENSG00000278022
14095,OT_ENSG00000278520
14096,OT_ENSG00000279461
14097,OT_ENSG00000279490
14098,OT_ENSG00000279983
14099,OT_ENSG00000280092
14100,OT_ENSG00000280767
14101,OT_ENSG00000280920
14102,OT_ENSG00000283227
14103,OT_ENSG00000284087
14104,OT_ENSG00000284263
14105,OT_ENSG00000285644
14106,OT_ENSG00000285695
14107,OT_ENSG00000286606
14108,OT_ENSG00000286803
14109,OT_ENSG00000286860
14110,OT_ENSG00000286979
14111,OT_ENSG00000287763
14112,OT_ENSG00000179381
14113,OT_ENSG00000181211
14114,OT_ENSG00000199321
14115,OT_ENSG00000199398
14116,OT_ENSG00000199874
14117,OT_ENSG00000199949
14118,OT_ENSG00000201241
14119,OT_ENSG00000201260
14120,OT_ENSG00000201355
14121,OT_ENSG00000203363
14122,OT_ENSG00000203462
14123,OT_ENSG00000203799
14124,OT_ENSG00000206627
14125,OT_ENSG00000207027
14126,OT_ENSG00000211915
14127,OT_ENSG00000215304
14128,OT_ENSG00000215601
14129,OT_ENSG00000215952
14130,OT_ENSG00000216368
14131,OT_ENSG00000217482
14132,OT_ENSG00000219274
14133,OT_ENSG00000219941
14134,OT_ENSG00000221245
14135,OT_ENSG00000222790
14136,OT_ENSG00000223274
14137,OT_ENSG00000224161
14138,OT_ENSG00000224985
14139,OT_ENSG00000225155
14140,OT_ENSG00000225411
14141,OT_ENSG00000225448
14142,OT_ENSG00000225622
14143,OT_ENSG00000225930
14144,OT_ENSG00000226015
14145,OT_ENSG00000226024
14146,OT_ENSG00000226250
14147,OT_ENSG00000226840
14148,OT_ENSG00000227224
14149,OT_ENSG00000227252
14150,OT_ENSG00000228826
14151,OT_ENSG00000228848
14152,OT_ENSG00000229068
14153,OT_ENSG00000229106
14154,OT_ENSG00000229110
14155,OT_ENSG00000232334
14156,OT_ENSG00000232603
14157,OT_ENSG00000232771
14158,OT_ENSG00000233319
14159,OT_ENSG00000233451
14160,OT_ENSG00000233646
14161,OT_ENSG00000233648
14162,OT_ENSG00000234611
14163,OT_ENSG00000234993
14164,OT_ENSG00000234999
14165,OT_ENSG00000235294
14166,OT_ENSG00000235463
14167,OT_ENSG00000235943
14168,OT_ENSG00000236094
14169,OT_ENSG00000236718
14170,OT_ENSG00000238048
14171,OT_ENSG00000238523
14172,OT_ENSG00000239227
14173,OT_ENSG00000241770
14174,OT_ENSG00000242327
14175,OT_ENSG00000242668
14176,OT_ENSG00000243011
14177,OT_ENSG00000243641
14178,OT_ENSG00000244400
14179,OT_ENSG00000248789
14180,OT_ENSG00000249849
14181,OT_ENSG00000249947
14182,OT_ENSG00000250122
14183,OT_ENSG00000250532
14184,OT_ENSG00000250877
14185,OT_ENSG00000251729
14186,OT_ENSG00000251965
14187,OT_ENSG00000252015
14188,OT_ENSG00000253488
14189,OT_ENSG00000254646
14190,OT_ENSG00000255006
14191,OT_ENSG00000255141
14192,OT_ENSG00000255496
14193,OT_ENSG00000255883
14194,OT_ENSG00000256148
14195,OT_ENSG00000257025
14196,OT_ENSG00000257572
14197,OT_ENSG00000257609
14198,OT_ENSG00000257870
14199,OT_ENSG00000258173
14200,OT_ENSG00000258384
14201,OT_ENSG00000258622
14202,OT_ENSG00000258696
14203,OT_ENSG00000258698
14204,OT_ENSG00000259228
14205,OT_ENSG00000259405
14206,OT_ENSG00000259437
14207,OT_ENSG00000259443
14208,OT_ENSG00000259744
14209,OT_ENSG00000259970
14210,OT_ENSG00000260468
14211,OT_ENSG00000261156
14212,OT_ENSG00000261486
14213,OT_ENSG00000261648
14214,OT_ENSG00000262521
14215,OT_ENSG00000262803
14216,OT_ENSG00000263776
14217,OT_ENSG00000264615
14218,OT_ENSG00000266217
14219,OT_ENSG00000267370
14220,OT_ENSG00000267407
14221,OT_ENSG00000267674
14222,OT_ENSG00000268335
14223,OT_ENSG00000268541
14224,OT_ENSG00000269600
14225,OT_ENSG00000270182
14226,OT_ENSG00000270442
14227,OT_ENSG00000271044
14228,OT_ENSG00000271065
14229,OT_ENSG00000272159
14230,OT_ENSG00000273643
14231,OT_ENSG00000273680
14232,OT_ENSG00000275138
14233,OT_ENSG00000275319
14234,OT_ENSG00000275516
14235,OT_ENSG00000277188
14236,OT_ENSG00000277602
14237,OT_ENSG00000277718
14238,OT_ENSG00000278737
14239,OT_ENSG00000278861
14240,OT_ENSG00000278955
14241,OT_ENSG00000279094
14242,OT_ENSG00000279415
14243,OT_ENSG00000279623
14244,OT_ENSG00000282686
14245,OT_ENSG00000283579
14246,OT_ENSG00000283690
14247,OT_ENSG00000284237
14248,OT_ENSG00000284265
14249,OT_ENSG00000284677
14250,OT_ENSG00000285462
14251,OT_ENSG00000286300
14252,OT_ENSG00000286466
14253,OT_ENSG00000286475
14254,OT_ENSG00000286559
14255,OT_ENSG00000286776
14256,OT_ENSG00000286931
14257,OT_ENSG00000287078
14258,OT_ENSG00000287147
14259,OT_ENSG00000287161
14260,OT_ENSG00000287342
14261,OT_ENSG00000287536
14262,OT_ENSG00000287621
14263,OT_ENSG00000287654
14264,OT_ENSG00000287677
14265,OT_ENSG00000287765
14266,OT_ENSG00000288059
14267,OT_ENSG00000288075
14268,OT_ENSG00000288567
14269,OT_ENSG00000288568
14270,OT_ENSG00000175741
14271,OT_ENSG00000196564
14272,OT_ENSG00000201925
14273,OT_ENSG00000202199
14274,OT_ENSG00000202293
14275,OT_ENSG00000202423
14276,OT_ENSG00000206656
14277,OT_ENSG00000206686
14278,OT_ENSG00000206802
14279,OT_ENSG00000206909
14280,OT_ENSG00000207227
14281,OT_ENSG00000211543
14282,OT_ENSG00000212550
14283,OT_ENSG00000215236
14284,OT_ENSG00000216718
14285,OT_ENSG00000219547
14286,OT_ENSG00000221857
14287,OT_ENSG00000222266
14288,OT_ENSG00000223393
14289,OT_ENSG00000223410
14290,OT_ENSG00000223564
14291,OT_ENSG00000223732
14292,OT_ENSG00000223901
14293,OT_ENSG00000224004
14294,OT_ENSG00000224334
14295,OT_ENSG00000224677
14296,OT_ENSG00000224755
14297,OT_ENSG00000224777
14298,OT_ENSG00000225723
14299,OT_ENSG00000227013
14300,OT_ENSG00000227200
14301,OT_ENSG00000228843
14302,OT_ENSG00000229138
14303,OT_ENSG00000229537
14304,OT_ENSG00000230092
14305,OT_ENSG00000231232
14306,OT_ENSG00000231900
14307,OT_ENSG00000231984
14308,OT_ENSG00000233840
14309,OT_ENSG00000233877
14310,OT_ENSG00000234006
14311,OT_ENSG00000234860
14312,OT_ENSG00000236391
14313,OT_ENSG00000237089
14314,OT_ENSG00000237281
14315,OT_ENSG00000238141
14316,OT_ENSG00000242583
14317,OT_ENSG00000243368
14318,OT_ENSG00000243539
14319,OT_ENSG00000243855
14320,OT_ENSG00000243883
14321,OT_ENSG00000244031
14322,OT_ENSG00000249017
14323,OT_ENSG00000250060
14324,OT_ENSG00000250215
14325,OT_ENSG00000251764
14326,OT_ENSG00000252106
14327,OT_ENSG00000252167
14328,OT_ENSG00000252498
14329,OT_ENSG00000252606
14330,OT_ENSG00000253085
14331,OT_ENSG00000253256
14332,OT_ENSG00000253487
14333,OT_ENSG00000253650
14334,OT_ENSG00000253679
14335,OT_ENSG00000253776
14336,OT_ENSG00000253778
14337,OT_ENSG00000254230
14338,OT_ENSG00000254398
14339,OT_ENSG00000254689
14340,OT_ENSG00000254942
14341,OT_ENSG00000255166
14342,OT_ENSG00000255672
14343,OT_ENSG00000256389
14344,OT_ENSG00000257905
14345,OT_ENSG00000258203
14346,OT_ENSG00000258446
14347,OT_ENSG00000259560
14348,OT_ENSG00000259845
14349,OT_ENSG00000260048
14350,OT_ENSG00000260121
14351,OT_ENSG00000260132
14352,OT_ENSG00000260284
14353,OT_ENSG00000260628
14354,OT_ENSG00000260694
14355,OT_ENSG00000260817
14356,OT_ENSG00000261093
14357,OT_ENSG00000262366
14358,OT_ENSG00000263368
14359,OT_ENSG00000263727
14360,OT_ENSG00000263797
14361,OT_ENSG00000264429
14362,OT_ENSG00000264638
14363,OT_ENSG00000264703
14364,OT_ENSG00000266340
14365,OT_ENSG00000266504
14366,OT_ENSG00000266580
14367,OT_ENSG00000266655
14368,OT_ENSG00000267437
14369,OT_ENSG00000267612
14370,OT_ENSG00000267642
14371,OT_ENSG00000267663
14372,OT_ENSG00000268357
14373,OT_ENSG00000270405
14374,OT_ENSG00000270880
14375,OT_ENSG00000271163
14376,OT_ENSG00000271486
14377,OT_ENSG00000271492
14378,OT_ENSG00000271595
14379,OT_ENSG00000272445
14380,OT_ENSG00000272556
14381,OT_ENSG00000273243
14382,OT_ENSG00000273406
14383,OT_ENSG00000274017
14384,OT_ENSG00000274019
14385,OT_ENSG00000274105
14386,OT_ENSG00000274970
14387,OT_ENSG00000274994
14388,OT_ENSG00000276050
14389,OT_ENSG00000276487
14390,OT_ENSG00000276763
14391,OT_ENSG00000277056
14392,OT_ENSG00000277715
14393,OT_ENSG00000277754
14394,OT_ENSG00000278419
14395,OT_ENSG00000278602
14396,OT_ENSG00000278901
14397,OT_ENSG00000279559
14398,OT_ENSG00000279599
14399,OT_ENSG00000279638
14400,OT_ENSG00000279694
14401,OT_ENSG00000279718
14402,OT_ENSG00000279809
14403,OT_ENSG00000280376
14404,OT_ENSG00000282432
14405,OT_ENSG00000282936
14406,OT_ENSG00000283886
14407,OT_ENSG00000285802
14408,OT_ENSG00000285873
14409,OT_ENSG00000286087
14410,OT_ENSG00000287596
14411,OT_ENSG00000287912
14412,OT_ENSG00000158731
14413,OT_ENSG00000170688
14414,OT_ENSG00000179899
14415,OT_ENSG00000199530
14416,OT_ENSG00000200029
14417,OT_ENSG00000200174
14418,OT_ENSG00000200241
14419,OT_ENSG00000201078
14420,OT_ENSG00000201291
14421,OT_ENSG00000201775
14422,OT_ENSG00000201815
14423,OT_ENSG00000206758
14424,OT_ENSG00000207692
14425,OT_ENSG00000208797
14426,OT_ENSG00000211683
14427,OT_ENSG00000212546
14428,OT_ENSG00000213189
14429,OT_ENSG00000213232
14430,OT_ENSG00000213344
14431,OT_ENSG00000214930
14432,OT_ENSG00000216307
14433,OT_ENSG00000217377
14434,OT_ENSG00000219368
14435,OT_ENSG00000219902
14436,OT_ENSG00000222232
14437,OT_ENSG00000222524
14438,OT_ENSG00000223335
14439,OT_ENSG00000223341
14440,OT_ENSG00000223965
14441,OT_ENSG00000224632
14442,OT_ENSG00000225221
14443,OT_ENSG00000225615
14444,OT_ENSG00000226235
14445,OT_ENSG00000226480
14446,OT_ENSG00000227245
14447,OT_ENSG00000227282
14448,OT_ENSG00000227290
14449,OT_ENSG00000227413
14450,OT_ENSG00000227498
14451,OT_ENSG00000228007
14452,OT_ENSG00000228115
14453,OT_ENSG00000228240
14454,OT_ENSG00000228850
14455,OT_ENSG00000228888
14456,OT_ENSG00000229436
14457,OT_ENSG00000229465
14458,OT_ENSG00000229732
14459,OT_ENSG00000230338
14460,OT_ENSG00000230534
14461,OT_ENSG00000230559
14462,OT_ENSG00000230768
14463,OT_ENSG00000230914
14464,OT_ENSG00000230960
14465,OT_ENSG00000231040
14466,OT_ENSG00000231128
14467,OT_ENSG00000231144
14468,OT_ENSG00000231431
14469,OT_ENSG00000232430
14470,OT_ENSG00000232963
14471,OT_ENSG00000233286
14472,OT_ENSG00000233420
14473,OT_ENSG00000233480
14474,OT_ENSG00000233607
14475,OT_ENSG00000233810
14476,OT_ENSG00000234174
14477,OT_ENSG00000234457
14478,OT_ENSG00000234720
14479,OT_ENSG00000234840
14480,OT_ENSG00000234942
14481,OT_ENSG00000234969
14482,OT_ENSG00000236140
14483,OT_ENSG00000236546
14484,OT_ENSG00000236892
14485,OT_ENSG00000236907
14486,OT_ENSG00000237026
14487,OT_ENSG00000237425
14488,OT_ENSG00000237874
14489,OT_ENSG00000237891
14490,OT_ENSG00000238173
14491,OT_ENSG00000238277
14492,OT_ENSG00000238441
14493,OT_ENSG00000238616
14494,OT_ENSG00000239439
14495,OT_ENSG00000239906
14496,OT_ENSG00000239959
14497,OT_ENSG00000240738
14498,OT_ENSG00000242140
14499,OT_ENSG00000242524
14500,OT_ENSG00000242995
14501,OT_ENSG00000243018
14502,OT_ENSG00000244722
14503,OT_ENSG00000248494
14504,OT_ENSG00000249380
14505,OT_ENSG00000250484
14506,OT_ENSG00000250569
14507,OT_ENSG00000250747
14508,OT_ENSG00000251314
14509,OT_ENSG00000251689
14510,OT_ENSG00000251794
14511,OT_ENSG00000251976
14512,OT_ENSG00000252118
14513,OT_ENSG00000252845
14514,OT_ENSG00000253138
14515,OT_ENSG00000253423
14516,OT_ENSG00000253921
14517,OT_ENSG00000253944
14518,OT_ENSG00000255174
14519,OT_ENSG00000255258
14520,OT_ENSG00000256673
14521,OT_ENSG00000257470
14522,OT_ENSG00000257509
14523,OT_ENSG00000257747
14524,OT_ENSG00000258071
14525,OT_ENSG00000258084
14526,OT_ENSG00000258412
14527,OT_ENSG00000258968
14528,OT_ENSG00000259038
14529,OT_ENSG00000259961
14530,OT_ENSG00000260327
14531,OT_ENSG00000261629
14532,OT_ENSG00000262133
14533,OT_ENSG00000262471
14534,OT_ENSG00000263237
14535,OT_ENSG00000263581
14536,OT_ENSG00000264785
14537,OT_ENSG00000265272
14538,OT_ENSG00000265378
14539,OT_ENSG00000265618
14540,OT_ENSG00000265836
14541,OT_ENSG00000266617
14542,OT_ENSG00000267779
14543,OT_ENSG00000268743
14544,OT_ENSG00000270382
14545,OT_ENSG00000270447
14546,OT_ENSG00000271053
14547,OT_ENSG00000271491
14548,OT_ENSG00000272057
14549,OT_ENSG00000272667
14550,OT_ENSG00000272917
14551,OT_ENSG00000273333
14552,OT_ENSG00000273634
14553,OT_ENSG00000275106
14554,OT_ENSG00000275902
14555,OT_ENSG00000277066
14556,OT_ENSG00000277690
14557,OT_ENSG00000277981
14558,OT_ENSG00000279097
14559,OT_ENSG00000279360
14560,OT_ENSG00000279465
14561,OT_ENSG00000279479
14562,OT_ENSG00000279882
14563,OT_ENSG00000280296
14564,OT_ENSG00000282917
14565,OT_ENSG00000283065
14566,OT_ENSG00000283225
14567,OT_ENSG00000283583
14568,OT_ENSG00000283614
14569,OT_ENSG00000285151
14570,OT_ENSG00000286330
14571,OT_ENSG00000286788
14572,OT_ENSG00000286999
14573,OT_ENSG00000287665
14574,OT_ENSG00000287830
14575,OT_ENSG00000287884
14576,OT_ENSG00000288102
14577,OT_ENSG00000288721
14578,OT_ENSG00000103200
14579,OT_ENSG00000176753
14580,OT_ENSG00000180910
14581,OT_ENSG00000199410
14582,OT_ENSG00000200003
14583,OT_ENSG00000200601
14584,OT_ENSG00000200785
14585,OT_ENSG00000200942
14586,OT_ENSG00000201699
14587,OT_ENSG00000201766
14588,OT_ENSG00000203262
14589,OT_ENSG00000205976
14590,OT_ENSG00000206850
14591,OT_ENSG00000207500
14592,OT_ENSG00000207599
14593,OT_ENSG00000207755
14594,OT_ENSG00000212289
14595,OT_ENSG00000213100
14596,OT_ENSG00000214366
14597,OT_ENSG00000215795
14598,OT_ENSG00000216444
14599,OT_ENSG00000218173
14600,OT_ENSG00000218803
14601,OT_ENSG00000222552
14602,OT_ENSG00000222844
14603,OT_ENSG00000224321
14604,OT_ENSG00000224445
14605,OT_ENSG00000224701
14606,OT_ENSG00000225026
14607,OT_ENSG00000226064
14608,OT_ENSG00000226649
14609,OT_ENSG00000226780
14610,OT_ENSG00000227509
14611,OT_ENSG00000228413
14612,OT_ENSG00000228918
14613,OT_ENSG00000228959
14614,OT_ENSG00000229251
14615,OT_ENSG00000229595
14616,OT_ENSG00000230025
14617,OT_ENSG00000230260
14618,OT_ENSG00000230500
14619,OT_ENSG00000230750
14620,OT_ENSG00000231563
14621,OT_ENSG00000232867
14622,OT_ENSG00000233157
14623,OT_ENSG00000233335
14624,OT_ENSG00000233494
14625,OT_ENSG00000233778
14626,OT_ENSG00000234022
14627,OT_ENSG00000235189
14628,OT_ENSG00000235358
14629,OT_ENSG00000235559
14630,OT_ENSG00000236489
14631,OT_ENSG00000236940
14632,OT_ENSG00000237752
14633,OT_ENSG00000238035
14634,OT_ENSG00000239093
14635,OT_ENSG00000239238
14636,OT_ENSG00000239767
14637,OT_ENSG00000239792
14638,OT_ENSG00000239994
14639,OT_ENSG00000240084
14640,OT_ENSG00000240366
14641,OT_ENSG00000240562
14642,OT_ENSG00000240680
14643,OT_ENSG00000241293
14644,OT_ENSG00000241668
14645,OT_ENSG00000242638
14646,OT_ENSG00000242952
14647,OT_ENSG00000243700
14648,OT_ENSG00000244342
14649,OT_ENSG00000245112
14650,OT_ENSG00000248338
14651,OT_ENSG00000249014
14652,OT_ENSG00000249100
14653,OT_ENSG00000249192
14654,OT_ENSG00000249500
14655,OT_ENSG00000249986
14656,OT_ENSG00000250927
14657,OT_ENSG00000251401
14658,OT_ENSG00000252147
14659,OT_ENSG00000252334
14660,OT_ENSG00000252619
14661,OT_ENSG00000252707
14662,OT_ENSG00000253644
14663,OT_ENSG00000253741
14664,OT_ENSG00000255288
14665,OT_ENSG00000255424
14666,OT_ENSG00000257323
14667,OT_ENSG00000258057
14668,OT_ENSG00000258634
14669,OT_ENSG00000259000
14670,OT_ENSG00000259410
14671,OT_ENSG00000259593
14672,OT_ENSG00000259674
14673,OT_ENSG00000259783
14674,OT_ENSG00000259864
14675,OT_ENSG00000259976
14676,OT_ENSG00000260568
14677,OT_ENSG00000260735
14678,OT_ENSG00000261405
14679,OT_ENSG00000262118
14680,OT_ENSG00000262319
14681,OT_ENSG00000262624
14682,OT_ENSG00000262953
14683,OT_ENSG00000264226
14684,OT_ENSG00000265408
14685,OT_ENSG00000265810
14686,OT_ENSG00000266454
14687,OT_ENSG00000266490
14688,OT_ENSG00000266913
14689,OT_ENSG00000266954
14690,OT_ENSG00000267363
14691,OT_ENSG00000270413
14692,OT_ENSG00000270791
14693,OT_ENSG00000271111
14694,OT_ENSG00000271128
14695,OT_ENSG00000271361
14696,OT_ENSG00000271373
14697,OT_ENSG00000271378
14698,OT_ENSG00000271569
14699,OT_ENSG00000272558
14700,OT_ENSG00000273104
14701,OT_ENSG00000273981
14702,OT_ENSG00000274230
14703,OT_ENSG00000275363
14704,OT_ENSG00000275800
14705,OT_ENSG00000276318
14706,OT_ENSG00000276702
14707,OT_ENSG00000277705
14708,OT_ENSG00000277914
14709,OT_ENSG00000279180
14710,OT_ENSG00000279550
14711,OT_ENSG00000280051
14712,OT_ENSG00000280137
14713,OT_ENSG00000280262
14714,OT_ENSG00000280282
14715,OT_ENSG00000280360
14716,OT_ENSG00000280426
14717,OT_ENSG00000283141
14718,OT_ENSG00000283682
14719,OT_ENSG00000283959
14720,OT_ENSG00000284146
14721,OT_ENSG00000284433
14722,OT_ENSG00000284540
14723,OT_ENSG00000284710
14724,OT_ENSG00000285556
14725,OT_ENSG00000285597
14726,OT_ENSG00000286321
14727,OT_ENSG00000286624
14728,OT_ENSG00000286826
14729,OT_ENSG00000286880
14730,OT_ENSG00000286909
14731,OT_ENSG00000287000
14732,OT_ENSG00000287252
14733,OT_ENSG00000287631
14734,OT_ENSG00000287775
14735,OT_ENSG00000287793
14736,OT_ENSG00000287810
14737,OT_ENSG00000287848
14738,OT_ENSG00000288600
14739,OT_ENSG00000288691
14740,OT_ENSG00000181819
14741,OT_ENSG00000181950
14742,OT_ENSG00000184612
14743,OT_ENSG00000185221
14744,OT_ENSG00000189149
14745,OT_ENSG00000197476
14746,OT_ENSG00000199556
14747,OT_ENSG00000199812
14748,OT_ENSG00000199914
14749,OT_ENSG00000204745
14750,OT_ENSG00000206600
14751,OT_ENSG00000206796
14752,OT_ENSG00000207197
14753,OT_ENSG00000211850
14754,OT_ENSG00000212298
14755,OT_ENSG00000213542
14756,OT_ENSG00000213697
14757,OT_ENSG00000214318
14758,OT_ENSG00000214424
14759,OT_ENSG00000216548
14760,OT_ENSG00000216613
14761,OT_ENSG00000216671
14762,OT_ENSG00000219133
14763,OT_ENSG00000219549
14764,OT_ENSG00000221649
14765,OT_ENSG00000222706
14766,OT_ENSG00000223605
14767,OT_ENSG00000223647
14768,OT_ENSG00000224550
14769,OT_ENSG00000225293
14770,OT_ENSG00000225338
14771,OT_ENSG00000225903
14772,OT_ENSG00000225935
14773,OT_ENSG00000226164
14774,OT_ENSG00000226296
14775,OT_ENSG00000226428
14776,OT_ENSG00000226709
14777,OT_ENSG00000226842
14778,OT_ENSG00000228411
14779,OT_ENSG00000229306
14780,OT_ENSG00000229526
14781,OT_ENSG00000229570
14782,OT_ENSG00000230356
14783,OT_ENSG00000230376
14784,OT_ENSG00000230476
14785,OT_ENSG00000230886
14786,OT_ENSG00000231071
14787,OT_ENSG00000231382
14788,OT_ENSG00000231855
14789,OT_ENSG00000231956
14790,OT_ENSG00000232037
14791,OT_ENSG00000232124
14792,OT_ENSG00000232218
14793,OT_ENSG00000232225
14794,OT_ENSG00000232690
14795,OT_ENSG00000232692
14796,OT_ENSG00000232862
14797,OT_ENSG00000232927
14798,OT_ENSG00000233445
14799,OT_ENSG00000234208
14800,OT_ENSG00000234268
14801,OT_ENSG00000235440
14802,OT_ENSG00000235661
14803,OT_ENSG00000235686
14804,OT_ENSG00000235784
14805,OT_ENSG00000236473
14806,OT_ENSG00000236656
14807,OT_ENSG00000236994
14808,OT_ENSG00000237997
14809,OT_ENSG00000238704
14810,OT_ENSG00000239473
14811,OT_ENSG00000239883
14812,OT_ENSG00000240392
14813,OT_ENSG00000240613
14814,OT_ENSG00000242017
14815,OT_ENSG00000242151
14816,OT_ENSG00000242810
14817,OT_ENSG00000248216
14818,OT_ENSG00000248256
14819,OT_ENSG00000248322
14820,OT_ENSG00000248332
14821,OT_ENSG00000248654
14822,OT_ENSG00000248796
14823,OT_ENSG00000248951
14824,OT_ENSG00000249127
14825,OT_ENSG00000249580
14826,OT_ENSG00000249848
14827,OT_ENSG00000251236
14828,OT_ENSG00000251334
14829,OT_ENSG00000252156
14830,OT_ENSG00000252867
14831,OT_ENSG00000253328
14832,OT_ENSG00000253431
14833,OT_ENSG00000253451
14834,OT_ENSG00000253493
14835,OT_ENSG00000253625
14836,OT_ENSG00000254394
14837,OT_ENSG00000254544
14838,OT_ENSG00000254677
14839,OT_ENSG00000254830
14840,OT_ENSG00000255385
14841,OT_ENSG00000255487
14842,OT_ENSG00000255535
14843,OT_ENSG00000255671
14844,OT_ENSG00000255947
14845,OT_ENSG00000256149
14846,OT_ENSG00000257181
14847,OT_ENSG00000257346
14848,OT_ENSG00000257392
14849,OT_ENSG00000257435
14850,OT_ENSG00000258350
14851,OT_ENSG00000258540
14852,OT_ENSG00000258761
14853,OT_ENSG00000258806
14854,OT_ENSG00000258849
14855,OT_ENSG00000258990
14856,OT_ENSG00000260608
14857,OT_ENSG00000260834
14858,OT_ENSG00000261411
14859,OT_ENSG00000261513
14860,OT_ENSG00000262095
14861,OT_ENSG00000262495
14862,OT_ENSG00000263729
14863,OT_ENSG00000264587
14864,OT_ENSG00000264911
14865,OT_ENSG00000266549
14866,OT_ENSG00000266648
14867,OT_ENSG00000266664
14868,OT_ENSG00000266745
14869,OT_ENSG00000266955
14870,OT_ENSG00000267580
14871,OT_ENSG00000271013
14872,OT_ENSG00000271511
14873,OT_ENSG00000271544
14874,OT_ENSG00000271691
14875,OT_ENSG00000272702
14876,OT_ENSG00000273062
14877,OT_ENSG00000273181
14878,OT_ENSG00000275069
14879,OT_ENSG00000275527
14880,OT_ENSG00000276064
14881,OT_ENSG00000276436
14882,OT_ENSG00000278265
14883,OT_ENSG00000279206
14884,OT_ENSG00000279454
14885,OT_ENSG00000279557
14886,OT_ENSG00000280231
14887,OT_ENSG00000283587
14888,OT_ENSG00000283848
14889,OT_ENSG00000283978
14890,OT_ENSG00000284005
14891,OT_ENSG00000284269
14892,OT_ENSG00000285491
14893,OT_ENSG00000285677
14894,OT_ENSG00000285726
14895,OT_ENSG00000286461
14896,OT_ENSG00000286535
14897,OT_ENSG00000286601
14898,OT_ENSG00000286714
14899,OT_ENSG00000286830
14900,OT_ENSG00000286974
14901,OT_ENSG00000287162
14902,OT_ENSG00000287446
14903,OT_ENSG00000288523
14904,OT_ENSG00000288564
14905,OT_ENSG00000188451
14906,OT_ENSG00000199643
14907,OT_ENSG00000199843
14908,OT_ENSG00000201096
14909,OT_ENSG00000201635
14910,OT_ENSG00000201752
14911,OT_ENSG00000201892
14912,OT_ENSG00000202529
14913,OT_ENSG00000203498
14914,OT_ENSG00000206833
14915,OT_ENSG00000207001
14916,OT_ENSG00000207743
14917,OT_ENSG00000211581
14918,OT_ENSG00000211808
14919,OT_ENSG00000212219
14920,OT_ENSG00000212224
14921,OT_ENSG00000212610
14922,OT_ENSG00000213942
14923,OT_ENSG00000214100
14924,OT_ENSG00000214659
14925,OT_ENSG00000215120
